"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Click on the search button, then type 'Cyberpunk' to search for it","16802","testSearchSuccess()","","Thu Jan 22 10:51:33 UTC 2026","broken","Thu Jan 22 10:51:50 UTC 2026","","fr.kevin.cap_enterprise.tests.HomeTest","fr.kevin.cap_enterprise.tests.HomeTest","testSearchSuccess"
"Click on the search button, then type 'Arc raider' to search for it","22033","testSearchFailed()","","Thu Jan 22 10:51:11 UTC 2026","broken","Thu Jan 22 10:51:33 UTC 2026","","fr.kevin.cap_enterprise.tests.HomeTest","fr.kevin.cap_enterprise.tests.HomeTest","testSearchFailed"
