"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Click on the search button, then type 'Arc raider' to search for it","22758","testSearchFailed()","","Thu Jan 22 10:08:22 UTC 2026","broken","Thu Jan 22 10:08:45 UTC 2026","","fr.kevin.cap_enterprise.tests.HomeTest","fr.kevin.cap_enterprise.tests.HomeTest","testSearchFailed"
"Click on the search button, then type 'Cyberpunk' to search for it","12032","testSearchSuccess()","","Thu Jan 22 10:08:45 UTC 2026","broken","Thu Jan 22 10:08:57 UTC 2026","","fr.kevin.cap_enterprise.tests.HomeTest","fr.kevin.cap_enterprise.tests.HomeTest","testSearchSuccess"
