"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Click on the search button, then type 'Cyberpunk' to search for it","16676","testSearchSuccess()","","Thu Jan 22 10:39:51 UTC 2026","broken","Thu Jan 22 10:40:07 UTC 2026","","fr.kevin.cap_enterprise.tests.HomeTest","fr.kevin.cap_enterprise.tests.HomeTest","testSearchSuccess"
"Click on the search button, then type 'Arc raider' to search for it","29235","testSearchFailed()","","Thu Jan 22 10:39:21 UTC 2026","broken","Thu Jan 22 10:39:50 UTC 2026","","fr.kevin.cap_enterprise.tests.HomeTest","fr.kevin.cap_enterprise.tests.HomeTest","testSearchFailed"
