"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Click on the search button, then type 'Cyberpunk' to search for it","16683","testSearchSuccess()","","Thu Jan 22 11:02:21 UTC 2026","broken","Thu Jan 22 11:02:38 UTC 2026","","fr.kevin.cap_enterprise.tests.HomeTest","fr.kevin.cap_enterprise.tests.HomeTest","testSearchSuccess"
"Click on the search button, then type 'Arc raider' to search for it","28449","testSearchFailed()","","Thu Jan 22 11:01:53 UTC 2026","broken","Thu Jan 22 11:02:21 UTC 2026","","fr.kevin.cap_enterprise.tests.HomeTest","fr.kevin.cap_enterprise.tests.HomeTest","testSearchFailed"
