"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Click on the search button, then type 'Arc raider' to search for it","30300","testSearchFailed()","","Thu Feb 05 08:31:23 UTC 2026","broken","Thu Feb 05 08:31:53 UTC 2026","","fr.kevin.cap_enterprise.tests.HomeTest","fr.kevin.cap_enterprise.tests.HomeTest","testSearchFailed"
"Click on the search button, then type 'Cyberpunk' to search for it","16802","testSearchSuccess()","","Thu Feb 05 08:31:54 UTC 2026","broken","Thu Feb 05 08:32:10 UTC 2026","","fr.kevin.cap_enterprise.tests.HomeTest","fr.kevin.cap_enterprise.tests.HomeTest","testSearchSuccess"
